FID,COUNTY,DLAT_GIS,DLONG_GIS,LINE,STOP_NUM,STOP_TYPE,STREET_DIR,DESCRIPTION_BSL,DIRECTION_OP,MUNICIPALITY,GlobalID
30612,Essex,40.7766,-74.2267,41,17399,NS,E,PARK AVE AT NORTH DAY ST,In,ORANGE,ab5857f4-d312-4e99-aba9-61a8b95f14ec
30613,Essex,40.77663,-74.22635,41,17401,NS,W,PARK AVE AT NORTH DAY ST,Ou,ORANGE,e5b09196-835b-4920-be56-8edd8b5180f1
30614,Essex,40.772,-74.21603,41,17607,FS,W,PARK AVE AT WOODLAND AVE,Ou,EAST ORANGE,e1c35ba5-0974-4cc1-94df-89cda07d510c
30615,Essex,40.82996,-74.20731,28,18217,FS,S,PARK ST AT WATCHUNG AVE#,In,MONTCLAIR TWP,cc980e81-c0cc-4242-9f0b-d8e91a33a191
30616,Essex,40.82976,-74.20711,28,18193,NS,N,PARK ST AT WATCHUNG AVE#,Ou,MONTCLAIR TWP,f579d064-0482-4573-817e-fc9627f35588
30617,Essex,40.85997,-74.23137,11,17306,NS,N,POMPTON AVE AT BORTIC RD,Ou,CEDAR GROVE TWP,741a7ebf-370d-4c16-ab43-01a523a4b13a
30618,Essex,40.85997,-74.23137,195,17306,NS,N,POMPTON AVE AT BORTIC RD,Ou,CEDAR GROVE TWP,5dd10b5a-ea3a-49d8-a47c-340932c6b165
30619,Essex,40.85449,-74.23,11,17322,FS,S,POMPTON AVE AT GROVE AVE,In,CEDAR GROVE TWP,9b71f635-7713-45d9-a18e-736d1fec8301
30620,Essex,40.85449,-74.23,195,17322,FS,S,POMPTON AVE AT GROVE AVE,In,CEDAR GROVE TWP,e174017f-8f0b-4308-bc7c-68eed8bc7d41
30621,Essex,40.83054,-74.22846,11,19386,NS,S,POMPTON AVE AT MARTIN RD,In,VERONA TWP,3708ea57-6233-4460-9249-a22fa1c168a7
30622,Essex,40.83109,-74.22811,11,19384,FS,N,POMPTON AVE AT NASSAU RD,Ou,VERONA TWP,b108148e-dc27-47bf-8461-93d1fd69d724
30623,Essex,40.84299,-74.22819,11,17328,NS,S,POMPTON AVE AT OZONE AVE,In,CEDAR GROVE TWP,7f97b57a-78a6-435b-a13a-6fdaef98f304
30624,Essex,40.84299,-74.22819,195,17328,NS,S,POMPTON AVE AT OZONE AVE,In,CEDAR GROVE TWP,589752fe-870e-42f7-b478-9812cc5b1cb9
30625,Essex,40.78329,-74.20461,92,17259,NS,E,PROSPECT ST AT MYRTLE ST,In,BLOOMFIELD TWP,94d04c39-5657-41e7-ad43-caf66d054069
30626,Essex,40.78329,-74.20461,34,17259,NS,E,PROSPECT ST AT MYRTLE ST,Ou,BLOOMFIELD TWP,478d3d72-e35e-4461-9f80-12f73dd1b09a
30627,Essex,40.71991,-74.16014,34,18842,NS,S,PULASKI ST AT DELANCY ST,In,NEWARK,7d79e73e-d30e-48c4-a943-5f2727b0706d
30628,Essex,40.71991,-74.16014,34,18842,NS,S,PULASKI ST AT DELANCY ST,Ou,NEWARK,eeaca7e4-cfa6-42b5-9625-a2a044c6eb53
30629,Essex,40.73378,-74.14428,378,18852,FS,W,RAYMOND BLVD AT BRILL ST,In,NEWARK,ea1cf884-1e3c-4868-bab7-9e88759b48cc
30630,Essex,40.73378,-74.14428,108,18852,FS,W,RAYMOND BLVD AT BRILL ST,Ou,NEWARK,0e2ef1ba-3a8d-49f6-89e2-3e75f9c96a99
30631,Essex,40.73751,-74.17129,11,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,2093b205-bc74-462a-a5e9-1f03464c578f
30632,Essex,40.73751,-74.17129,28,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,69cb9247-6b32-47c8-ad6d-9540625ac019
30633,Essex,40.73751,-74.17129,29,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,85b63c42-7f20-4091-8426-61c030add9da
30634,Essex,40.73751,-74.17129,30,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,21fd6b46-3768-4928-a994-11d5ea8fefd5
30635,Essex,40.73751,-74.17129,41,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,1c59c6c0-e2cd-49ab-af7c-465e70a43b5d
30636,Essex,40.73751,-74.17129,70,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,2970c2c9-42d7-403f-8812-6406283a1fa6
30637,Essex,40.73751,-74.17129,71,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,90e86eb9-e180-40d5-b1f6-e40c7868220c
30638,Essex,40.73751,-74.17129,72,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,50542818-429f-4a18-b026-ee2a0fb36ac2
30639,Essex,40.73751,-74.17129,73,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,45c455ab-72ff-43e3-b65d-85d1b4c61823
30640,Essex,40.73751,-74.17129,76,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,e9d2157e-5c20-459e-a008-bc41725907e1
30641,Essex,40.73751,-74.17129,78,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,a0d86d73-bbdf-4e56-b0c5-42bd16a70521
30642,Essex,40.73751,-74.17129,79,18845,NS,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,ae9d0fec-dd5d-48f8-8553-f93b7541ed6a
30643,Essex,40.73727,-74.17022,39,18831,MB,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,8a28e088-be14-4735-a8a2-a6f784dd81ea
30644,Essex,40.73727,-74.17022,62,18831,MB,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,2805ff62-cc9d-4715-b5ae-e2de808f532f
30645,Essex,40.73727,-74.17022,66,18831,MB,E,RAYMOND BLVD AT BROAD ST,In,NEWARK,900468f4-334a-449b-be37-d711782c8323
30646,Essex,40.73727,-74.17022,40,18831,MB,E,RAYMOND BLVD AT BROAD ST,Ou,NEWARK,612c6464-35a1-481c-8f02-655e8c338d17
30647,Essex,40.84452,-74.2234,195,17333,NS,N,RIDGE RD AT BRADFORD AVE,In,CEDAR GROVE TWP,37bce931-b454-4e39-9928-7ec710b294b4
30648,Essex,40.84451,-74.22354,195,17344,FS,S,RIDGE RD AT BRADFORD AVE,Ou,CEDAR GROVE TWP,cfc1459a-55c1-4aaf-b23f-020a99e799de
30649,Essex,40.8472,-74.2229,195,17334,NS,N,RIDGE RD AT BRIARHILL RD,In,CEDAR GROVE TWP,d9e5d58f-72ba-4432-90db-e417666fdc26
30650,Essex,40.83974,-74.22638,195,17331,NS,N,RIDGE RD AT JEFFERSON ST,In,CEDAR GROVE TWP,5763124e-cded-48dc-9d5b-f3fc96dafa14
30651,Essex,40.85631,-74.21745,195,17337,NS,N,RIDGE RD AT LAKEWOOD AVE,In,CEDAR GROVE TWP,cb72684d-66bf-422b-b81b-7a20c3596cd8
30652,Essex,40.85657,-74.21746,195,17340,NS,S,RIDGE RD AT LAKEWOOD AVE,Ou,CEDAR GROVE TWP,e1489cb4-aa18-428b-8e1a-0cb6f98ad477
30653,Essex,40.85181,-74.21951,195,17336,NS,N,RIDGE RD AT RESERVOIR PL,In,CEDAR GROVE TWP,4def9743-8d9a-4330-99b6-96d853d4d29b
30654,Essex,40.76213,-74.18782,34,18875,NS,S,ROSEVILLE AVE AT 4TH AVE,In,NEWARK,1880a2b3-8ccf-460f-9d86-e261db98b3f1
30655,Essex,40.76213,-74.18782,96,18875,NS,S,ROSEVILLE AVE AT 4TH AVE,In,NEWARK,c34a3236-413a-4f63-81a8-ef63f8ea6b69
30656,Essex,40.76184,-74.18786,34,18868,NS,N,ROSEVILLE AVE AT 4TH AVE,Ou,NEWARK,9f921f47-5bf0-40e6-a6ba-45e35c3aa7a5
30657,Essex,40.76184,-74.18786,96,18868,NS,N,ROSEVILLE AVE AT 4TH AVE,Ou,NEWARK,a32bfd84-edd2-492a-89da-5609659475c0
30658,Essex,40.74884,-74.19646,34,32440,NS,N,S 10TH ST AT CENTRAL AVE,Ou,NEWARK,4705b657-f6c3-4ca8-98c3-b58d86a7a826
30659,Essex,40.74884,-74.19646,96,32440,NS,N,S 10TH ST AT CENTRAL AVE,Ou,NEWARK,8f0883f3-8ea8-4f82-bd7f-a58df418d0e3
30660,Essex,40.74916,-74.19843,5,30940,FS,S,S 12TH ST AT CENTRAL AVE,In,NEWARK,f3f3d39c-41e7-4581-a8ce-7c9cccd53dee
30661,Essex,40.75414,-74.2288,97,17655,NS,S,SANFORD ST AT ELLIOTT PL,Ou,EAST ORANGE,9eb1ec46-0c4d-4787-94c2-232edaef66cf
30662,Essex,40.75546,-74.22813,97,17654,NS,S,SANFORD ST AT KENWOOD PL,Ou,EAST ORANGE,55d0ce41-aef0-4aa0-a6ec-ed706335309b
30663,Essex,40.76394,-74.246,92,17419,NS,S,SCOTLAND RD AT NASSAU ST,Ou,ORANGE,71a35dc1-31e9-41a7-8963-2cd7232ea13b
30664,Essex,40.75964,-74.24824,92,17407,NS,N,SCOTLAND RD AT WILLOW ST,In,ORANGE,860dde20-95d8-4d8f-b60f-b417ab43cebc
30665,Essex,40.76813,-74.2325,92,17425,FS,N,SOUTH DAY ST AT HENRY ST,In,ORANGE,6de109f1-25fd-40d1-b32f-5c3a3fd10579
30666,Essex,40.76802,-74.2327,92,17428,NS,S,SOUTH DAY ST AT HENRY ST,Ou,ORANGE,4d5d0557-cc5f-4c1a-9db0-92a1b9a08582
30667,Essex,40.72021,-74.16628,40,18974,FS,E,SOUTH ST AT JEFFERSON ST,In,NEWARK,9828efdd-b979-44d9-b9e5-297af0879d8a
30668,Essex,40.72043,-74.16658,34,18978,NS,W,SOUTH ST AT JEFFERSON ST,Ou,NEWARK,ba3c6161-5065-4de1-94b9-3825ca2f8161
30669,Essex,40.72043,-74.16658,40,18978,NS,W,SOUTH ST AT JEFFERSON ST,Ou,NEWARK,9609a8f2-cc77-472f-93b8-f7d5c5cbfba0
30670,Essex,40.71891,-74.16248,40,18975,NS,E,SOUTH ST AT VAN BUREN ST,In,NEWARK,25dd0317-4b18-43cf-b7ed-c654c7dacbf1
30671,Essex,40.71893,-74.16221,34,18976,NS,W,SOUTH ST AT VAN BUREN ST,Ou,NEWARK,3b4a2bac-d3ad-42b5-a77b-d1581286bcff
30672,Essex,40.71893,-74.16221,40,18976,NS,W,SOUTH ST AT VAN BUREN ST,Ou,NEWARK,212f85dd-ecdb-4c61-8ae8-fab271a71ecd
30673,Essex,40.75471,-74.20192,5,17705,FS,S,STEUBEN ST AT SUSSEX AVE,In,EAST ORANGE,b9a0f435-e1c1-42dd-a1df-201872d21fde
30674,Essex,40.75491,-74.20135,5,17706,FS,E,STEUBEN ST AT SUSSEX AVE,Ou,EAST ORANGE,ca8b5980-0ad9-4fae-bbb0-0ab5c14d0d14
30675,Essex,40.73575,-74.23322,94,30218,NS,S,STUYVESANT AVE AT IVY ST,In,NEWARK,7ab2d8b1-80d2-4792-85d8-3672d62d563f
30676,Essex,40.80984,-74.15169,27,19302,NS,N,UNION AVE AT CONOVER AVE,In,NUTLEY TWP,e8f3aae5-e1c2-4110-8ed6-82aaba3a5e78
30677,Essex,40.81002,-74.15173,74,19304,NS,S,UNION AVE AT CONOVER AVE,In,NUTLEY TWP,c27221ef-2a18-476d-b61a-ad3c5e371ffd
30678,Essex,40.80984,-74.15169,74,19302,NS,N,UNION AVE AT CONOVER AVE,Ou,NUTLEY TWP,729e07c3-d3a9-45b8-baa1-8b1d94133ec3
30679,Essex,40.81002,-74.15173,27,19304,NS,S,UNION AVE AT CONOVER AVE,Ou,NUTLEY TWP,80024c73-60b5-4c7f-9b83-8f0a2297615c
30680,Essex,40.87352,-74.30282,874,17745,NS,E,US-46 at GATELY OVERPASS,Ou,FAIRFIELD TWP,260350fc-0afd-4b5c-8658-febc9d7d48a6
30681,Essex,40.83942,-74.20759,28,18197,NS,N,VALLEY RD AT COOPER AVE#,Ou,MONTCLAIR TWP,2c530234-8450-4f30-a9cf-150230eec35d
30682,Essex,40.85029,-74.20289,28,31620,NS,S,VALLEY RD AT EMERSON PL#,In,MONTCLAIR TWP,4aa19fb4-c1b0-435d-9f74-4f5065aededc
30683,Essex,40.84392,-74.20742,28,18199,NS,N,VALLEY RD AT INWOOD AVE#,Ou,MONTCLAIR TWP,aa86a85e-4321-4c57-bdf3-2839341cf44c
30684,Essex,40.74501,-74.18923,21,19099,FS,E,W MARKET ST AT BERGEN ST,In,NEWARK,81e29ee6-9a51-43a5-96a9-2450eed48d59
30685,Essex,40.74501,-74.18923,99,19099,FS,E,W MARKET ST AT BERGEN ST,Ou,NEWARK,bdee822e-bf4c-4e07-8a5e-5146ca48d255
30686,Essex,40.75401,-74.19511,21,30519,NS,E,W MARKET ST AT S 11TH ST,In,NEWARK,f177c643-9a26-4a97-a5ee-d3a5cf8cd560
30687,Essex,40.75401,-74.19511,71,30519,NS,E,W MARKET ST AT S 11TH ST,In,NEWARK,5c909242-579e-4f8f-9443-776e965d064e
30688,Essex,40.75401,-74.19511,73,30519,NS,E,W MARKET ST AT S 11TH ST,In,NEWARK,4fecb355-e717-42eb-9011-e5c3edb4ee26
30689,Essex,40.75401,-74.19511,79,30519,NS,E,W MARKET ST AT S 11TH ST,In,NEWARK,72afe709-718c-40fb-baf6-ab998754c416
30690,Essex,40.73225,-74.17709,5,19068,NS,N,WASHINGTON ST AT HILL ST,In,NEWARK,875c8acd-8dcf-444a-b0e2-e25b4a4e51bc
30691,Essex,40.73225,-74.17709,65,19068,NS,N,WASHINGTON ST AT HILL ST,In,NEWARK,4940a527-ceec-438a-86c7-39f6c7e87456
30692,Essex,40.73225,-74.17709,66,19068,NS,N,WASHINGTON ST AT HILL ST,In,NEWARK,6f34ce07-2400-40ac-ba55-640580c73a7d
30693,Essex,40.73225,-74.17709,70,19068,NS,N,WASHINGTON ST AT HILL ST,In,NEWARK,0f643be8-e084-47c9-ba03-efa51545fea4
30694,Essex,40.73225,-74.17709,11,19068,NS,N,WASHINGTON ST AT HILL ST,Ou,NEWARK,98cc7e38-6445-4431-b8dd-015ccc884c9c
30695,Essex,40.73225,-74.17709,28,19068,NS,N,WASHINGTON ST AT HILL ST,Ou,NEWARK,433fda1d-9894-44ee-b252-ecc904a443aa
30696,Essex,40.73225,-74.17709,29,19068,NS,N,WASHINGTON ST AT HILL ST,Ou,NEWARK,0f80895c-5a87-448d-acc2-c889cdac2d65
30697,Essex,40.77584,-74.22165,97,17716,NS,S,WASHINGTON ST AT PARK ST,Ou,EAST ORANGE,238e13a0-c3cb-4905-9870-c277a35e7fb2
30698,Essex,40.73653,-74.21893,107,17920,NS,S,WESTERN PKWY AT 18TH AVE,Ou,IRVINGTON TWP,2a779eeb-5cce-4f7a-b7fb-c6d7e385bb5c
30699,Essex,40.72318,-74.15089,25,19132,FS,W,WILSON AVE AT BARBARA ST,Ou,NEWARK,e50e1743-3383-43b0-871a-c06b7deaed42
30700,Essex,40.72569,-74.15334,25,19134,NS,W,WILSON AVE AT HENSLER ST,Ou,NEWARK,7ea641b6-522d-48d6-a08b-f6ca312387cc
30701,Essex,40.74348,-74.19415,34,19144,NS,E,12TH AVE AT LITTLETON AVE,In,NEWARK,c6c2808f-e170-4bef-a6e1-2767ff272e1f
30702,Essex,40.74345,-74.19379,34,19148,NS,W,12TH AVE AT LITTLETON AVE,Ou,NEWARK,01d92597-98d9-454e-8e2a-46a47bd9d2da
30703,Essex,40.74504,-74.19953,5,19142,NS,E,12TH AVE AT SOUTH 11TH ST,In,NEWARK,6d94849a-0335-460d-a392-db35222f22a8
30704,Essex,40.73463,-74.19809,1,30144,NS,E,16TH AVE AT LITTLETON AVE,In,NEWARK,3fa561fc-9551-4800-91d9-c780c6cb29fd
30705,Essex,40.73561,-74.20252,1,19166,NS,E,16TH AVE AT SOUTH 10TH ST,In,NEWARK,45c42975-4ef8-4808-8705-cc333e6ab90a
30706,Essex,40.73563,-74.20205,1,19172,NS,W,16TH AVE AT SOUTH 10TH ST,Ou,NEWARK,8366c799-27a1-47d6-9285-f1510db3da63
30707,Essex,40.73624,-74.20531,1,19165,NS,E,16TH AVE AT SOUTH 13TH ST,In,NEWARK,0bc43381-8a62-4372-8fd3-9f3ff607975a
30708,Essex,40.73629,-74.20502,1,19173,NS,W,16TH AVE AT SOUTH 13TH ST,Ou,NEWARK,6168ddda-829f-4ee8-b111-2c5facc7c5ab
30709,Essex,40.73675,-74.20762,1,19164,FS,E,16TH AVE AT SOUTH 16TH ST,In,NEWARK,0057be16-c60f-4113-8200-411898490305
30710,Essex,40.7369,-74.20771,1,19174,NS,W,16TH AVE AT SOUTH 16TH ST,Ou,NEWARK,889b4dab-8559-4758-81c8-7f61081ce015
30711,Essex,40.73755,-74.21124,1,19162,FS,E,16TH AVE AT SOUTH 20TH ST,In,NEWARK,80c14890-1fc4-462b-882a-285e1b6deb81
30712,Essex,40.73238,-74.20676,361,19185,NS,E,18TH AVE AT SOUTH 13TH ST,In,NEWARK,bdc5145b-3697-45c1-8b4e-b88992315857
30713,Essex,40.73244,-74.20649,361,19197,NS,W,18TH AVE AT SOUTH 13TH ST,Ou,NEWARK,c46f36f5-cdc6-4e7c-b77a-42eab315c572
30714,Essex,40.7328,-74.20866,361,19184,NS,E,18TH AVE AT SOUTH 15TH ST,In,NEWARK,f945a8a7-68f3-4e90-b85b-2dd10372271e
30715,Essex,40.73284,-74.20831,361,19198,NS,W,18TH AVE AT SOUTH 15TH ST,Ou,NEWARK,fdfacc17-4bdc-4803-94a9-c07503f4610f
30716,Essex,40.73319,-74.21039,361,19183,NS,E,18TH AVE AT SOUTH 17TH ST,In,NEWARK,13134636-d07f-4fa2-871b-449695ad58b4
30717,Essex,40.73323,-74.21008,361,19199,NS,W,18TH AVE AT SOUTH 17TH ST,Ou,NEWARK,7a6f43b0-859e-4ecb-8840-546247164c90
30718,Essex,40.73359,-74.21216,361,19182,NS,E,18TH AVE AT SOUTH 19TH ST,In,NEWARK,2582ad0c-81e5-4aff-b5fe-4fb0645edbe2
30719,Essex,40.73365,-74.21187,361,19200,NS,W,18TH AVE AT SOUTH 19TH ST,Ou,NEWARK,fc2df507-720b-4396-8d03-d893283b2d49
30720,Essex,40.71552,-74.25227,39,17939,FS,N,40TH ST AT STUYVESANT AVE,Ou,IRVINGTON TWP,debb302f-d151-41a7-9bc5-a07361af4051
30721,Essex,40.74884,-74.18105,99,18794,NS,N,NORFOLK ST AT ORANGE ST,Ou,NEWARK,35ca3645-1b9b-4bf4-b49f-4b17f1917704
30722,Essex,40.74322,-74.1845,99,18798,NS,S,NORFOLK ST AT WARREN ST,In,NEWARK,55ea75ce-4dc4-404f-a21c-5b923f93facd
30723,Essex,40.74292,-74.18453,99,18791,NS,N,NORFOLK ST AT WARREN ST,Ou,NEWARK,066bca4b-4f28-446e-9e1f-5d0571277df0
30724,Essex,40.72523,-74.23048,94,17859,MB,E,NYE AVE 50' W OF NEW ST,Ou,IRVINGTON TWP,6d95f444-03cb-4e84-9bcd-a5244a8c82b5
30725,Essex,40.8147,-74.2228,97,18156,FS,N,ORANGE RD AT CHURCH ST#,In,MONTCLAIR TWP,f725df12-1f63-463a-9a79-27ce95028981
30726,Essex,40.79537,-74.21851,34,18170,NS,N,ORANGE RD AT LINDEN AVE,Ou,MONTCLAIR TWP,6282a631-105d-4b66-9aff-c459087e61a6
30727,Essex,40.74673,-74.17301,29,18807,FS,E,ORANGE ST AT BURNETT ST,In,NEWARK,0f2efb31-d1ad-4cc1-bb7b-6560cfc51365
30728,Essex,40.74673,-74.17301,71,18807,FS,E,ORANGE ST AT BURNETT ST,In,NEWARK,d05e8de2-315d-4a59-8c05-24535a76cdac
30729,Essex,40.74673,-74.17301,73,18807,FS,E,ORANGE ST AT BURNETT ST,In,NEWARK,07b1a48e-de06-43ae-8a9d-41e97d30fb03
30730,Essex,40.74801,-74.17876,29,18804,FS,E,ORANGE ST AT NESBITT ST,In,NEWARK,78a565dd-9821-4c3f-85e6-fb56d9c89a90
30731,Essex,40.74801,-74.17876,71,18804,FS,E,ORANGE ST AT NESBITT ST,In,NEWARK,e9bb63f7-dad2-4ea0-b4d8-69cfd477aef4
30732,Essex,40.74801,-74.17876,73,18804,FS,E,ORANGE ST AT NESBITT ST,In,NEWARK,f3629103-b149-4727-81c0-6203fb39fbd6
30733,Essex,40.74823,-74.17916,99,18811,NS,W,ORANGE ST AT NESBITT ST,In,NEWARK,0523f090-8759-4a19-a2ad-55dd797015e9
30734,Essex,40.74801,-74.17876,99,18804,FS,E,ORANGE ST AT NESBITT ST,Ou,NEWARK,3215eb3d-29f0-438b-9ab3-3d3640385d2e
30735,Essex,40.74823,-74.17916,29,18811,NS,W,ORANGE ST AT NESBITT ST,Ou,NEWARK,62e2081f-3042-4c28-af70-6203770f632b
30736,Essex,40.74823,-74.17916,71,18811,NS,W,ORANGE ST AT NESBITT ST,Ou,NEWARK,9a15387c-9564-4deb-88cc-a64e7792d0d6
30737,Essex,40.74823,-74.17916,73,18811,NS,W,ORANGE ST AT NESBITT ST,Ou,NEWARK,f62b3d7c-01fa-44d5-9ddf-0d09a9bf5c5b
30738,Essex,40.74902,-74.18116,29,18803,NS,E,ORANGE ST AT NORFOLK ST,In,NEWARK,e4b4ac2f-19d1-49d4-bab8-734e3f041f69
30739,Essex,40.74902,-74.18116,71,18803,NS,E,ORANGE ST AT NORFOLK ST,In,NEWARK,e28111ff-62df-4e2f-8058-ab2f3a40d4f1
30740,Essex,40.74902,-74.18116,73,18803,NS,E,ORANGE ST AT NORFOLK ST,In,NEWARK,ed99dce6-1055-4877-ba23-c2ea783943b5
30741,Essex,40.7277,-74.16567,34,18819,NS,N,PACIFIC ST AT WALNUT ST,Ou,NEWARK,6a885dba-3d05-4cac-84c8-294107316681
30742,Essex,40.75642,-74.17756,41,18825,FS,W,PARK AVE AT CLIFTON AVE,Ou,NEWARK,fbae7623-8327-4473-8a28-d51f70fef735
30743,Essex,40.77073,-74.21366,41,17587,NS,E,PARK AVE AT PROSPECT ST,In,EAST ORANGE,bfe9a2ce-b2b2-4eba-90a1-55c78a5df98d
30744,Essex,40.77075,-74.21326,41,17606,NS,W,PARK AVE AT PROSPECT ST,Ou,EAST ORANGE,722437e4-0a18-44fd-a9d8-d3ff66c91e83
30745,Essex,40.76406,-74.19983,41,17593,NS,E,PARK AVE AT STOCKTON PL,In,EAST ORANGE,5f1b36be-0444-4be1-922b-eb21a47cff58
30746,Essex,40.76403,-74.19942,41,17600,NS,W,PARK AVE AT STOCKTON PL,Ou,EAST ORANGE,52b571aa-ce6a-49fb-b973-579051372464
30747,Essex,40.82235,-74.21256,28,18219,NS,S,PARK ST AT CHESTNUT ST#,In,MONTCLAIR TWP,d4761fe6-2cb6-485d-b8b9-b18fb6ab2c4a
30748,Essex,40.82237,-74.21239,28,18191,FS,N,PARK ST AT CHESTNUT ST#,Ou,MONTCLAIR TWP,71d27474-2aec-4714-8203-f53b6ed03086
30749,Essex,40.85276,-74.29377,71,19421,NS,N,PASSAIC AVE AT DODGE DR,In,WEST CALDWELL TWP,5533ed6d-33f0-47e7-900e-0bed3f7f1679
30750,Essex,40.85276,-74.29377,71,19421,NS,N,PASSAIC AVE AT DODGE DR,Ou,WEST CALDWELL TWP,26b6c80a-663d-421a-bb33-692c118e8438
30751,Essex,40.86228,-74.23201,11,17307,NS,N,POMPTON AVE AT BEECH ST,Ou,CEDAR GROVE TWP,62074ff3-9e90-4740-a0c4-1ed494c003fa
30752,Essex,40.86228,-74.23201,195,17307,NS,N,POMPTON AVE AT BEECH ST,Ou,CEDAR GROVE TWP,659e881d-6c37-4c5e-bbc7-4a841526998a
30753,Essex,40.84198,-74.22792,11,17300,NS,N,POMPTON AVE AT EATON PL,Ou,CEDAR GROVE TWP,cce50336-b165-41c4-b865-1c728cd45a16
30754,Essex,40.84198,-74.22792,195,17300,NS,N,POMPTON AVE AT EATON PL,Ou,CEDAR GROVE TWP,a7482567-037b-446d-85bf-f3c71d3d6b6f
30755,Essex,40.86054,-74.23168,11,17320,NS,S,POMPTON AVE AT MAWAL DR,In,CEDAR GROVE TWP,6b7f32d5-ed56-45da-b638-b376bdfb232f
30756,Essex,40.86054,-74.23168,195,17320,NS,S,POMPTON AVE AT MAWAL DR,In,CEDAR GROVE TWP,b8924f84-166f-42d1-94a7-087ded3d3004
30757,Essex,40.83923,-74.22778,11,17330,NS,S,POMPTON AVE AT RIDGE RD,In,CEDAR GROVE TWP,9a27d67f-c1f0-4fba-b520-60b694e4408f
30758,Essex,40.83923,-74.22778,195,17330,NS,S,POMPTON AVE AT RIDGE RD,In,CEDAR GROVE TWP,e8f08f63-510b-49b9-8c69-f10db49340df
30759,Essex,40.83893,-74.22755,11,17299,FS,N,POMPTON AVE AT RIDGE RD,Ou,CEDAR GROVE TWP,a0f9c06b-8391-4223-8405-9ab742818a9a
30760,Essex,40.83893,-74.22755,195,17299,FS,N,POMPTON AVE AT RIDGE RD,Ou,CEDAR GROVE TWP,6ae2b2ac-ada2-4af1-8db9-dcbfda5ae93b
30761,Essex,40.84878,-74.22884,11,17303,NS,N,POMPTON AVE AT UNION ST,Ou,CEDAR GROVE TWP,0eaf1fe9-ff4f-49e4-9646-53aa51011a6e
30762,Essex,40.84878,-74.22884,195,17303,NS,N,POMPTON AVE AT UNION ST,Ou,CEDAR GROVE TWP,1b0cd153-e0ee-49d8-aeb9-727eec643417
30763,Essex,40.78263,-74.20472,92,17624,NS,N,PROSPECT ST AT OLIVE ST,In,EAST ORANGE,df97c641-767b-40e7-84c4-e3356f3b81fa
30764,Essex,40.78263,-74.20472,34,17624,NS,N,PROSPECT ST AT OLIVE ST,Ou,EAST ORANGE,b5d1b978-fd79-480c-b84d-bd377a571339
30765,Essex,40.77094,-74.21335,94,17630,NS,S,PROSPECT ST AT PARK AVE,In,EAST ORANGE,4a21e2d3-5109-4c7c-92e3-923325803272
30766,Essex,40.77063,-74.21355,94,17618,NS,N,PROSPECT ST AT PARK AVE,Ou,EAST ORANGE,e5b872bc-0213-4940-a5f3-d3008f11239d
30767,Essex,40.85203,-74.2195,195,17341,NS,S,RIDGE RD AT SHERMAN AVE,Ou,CEDAR GROVE TWP,4831feec-9a5b-4d02-a305-a3df53cadedf
30768,Essex,40.72481,-74.21535,96,18919,NS,N,S 19TH ST AT HOPKINS PL,Ou,NEWARK,44c9c00a-7b69-4370-a489-99a8041f9d13
30769,Essex,40.74868,-74.19465,34,18893,NS,S,S 8TH ST AT CENTRAL AVE,In,NEWARK,3a39a1ca-5939-4f43-8461-734c6a954903
30770,Essex,40.74868,-74.19465,96,18893,NS,S,S 8TH ST AT CENTRAL AVE,In,NEWARK,b7beee9a-5c42-4e80-9a05-9a8b2fddd093
30771,Essex,40.73933,-74.23498,1,31633,NS,N,SANFORD AVE AT LENOX ST,In,NEWARK,bdbdaad9-7b24-4057-9a12-600d9186de01
30772,Essex,40.73933,-74.23498,361,31633,NS,N,SANFORD AVE AT LENOX ST,In,NEWARK,69a461f8-0b33-4c99-a349-3b8cacd0e526
30773,Essex,40.69244,-74.15081,40,19042,FS,W,TYLER ST AT MARITIME ST,In,NEWARK,a74d9095-dc28-4005-859b-39eeead3b7b6
30774,Essex,40.69244,-74.15081,40,19042,FS,W,TYLER ST AT MARITIME ST,Ou,NEWARK,7046dcd1-2596-4db0-ab90-980606451010
30775,Essex,40.80644,-74.15279,74,17095,NS,S,UNION AVE AT SUNSET AVE,In,BELLEVILLE TWP,7ebfa845-8a67-4155-b2ba-6311c40f6027
30776,Essex,40.80644,-74.15279,27,17095,NS,S,UNION AVE AT SUNSET AVE,Ou,BELLEVILLE TWP,62be7a44-adb9-465e-b15b-511f6ea3dba5
